input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0,output_v1
0.07768744,0.250020677,1.626433666,1.590690621,0.107511934,-0.199805633,-0.199293816
0.075755033,0.303979574,1.526530849,1.61857109,0.255572334,-0.199022045,-0.200528615
0.07080084,0.431828837,1.427019827,1.59507841,0.563724634,-0.126290676,-0.133940756
0.080542082,0.711457754,1.363874489,1.484283609,0.3620264,-0.199982017,-0.202882664
0.100619791,0.890850779,1.263883481,1.429819123,0.190115742,-0.199952031,-0.200345779
0.115268213,0.984821834,1.163907465,1.398823818,0.087664061,-0.199961821,-0.196510116
0.12308595,1.029003361,1.063926554,1.390217732,0.591613655,-0.199974788,-0.208386765
0.208112345,1.304023753,0.963939161,1.171448696,0.195342447,-0.199994762,-0.199728797
0.247759103,1.392845134,0.863941779,1.12741482,0.262004708,-0.199999998,-0.199921786
0.307864674,1.506811786,0.763941781,1.042417673,0.233129308,-0.20000001,-0.198703618
0.369400045,1.603410793,0.663941776,0.963395206,0.284487948,-0.20000001,-0.199491921
0.45466327,1.713073716,0.563941771,0.856974102,-0.084360691,-0.20000001,-0.189037669
0.432589484,1.6854882,0.463941766,0.940306775,-0.064283374,-0.20000001,-0.174785807
0.42052301,1.667481099,0.363941761,1.025921968,0.109617599,-0.20000001,-0.164493299
0.447817014,1.708404947,0.263941756,0.938826419,0.131038499,-0.20000001,-0.164343192
0.484304287,1.752892626,0.163941751,0.829334886,0.34985993,-0.20000001,-0.178934083
0.60301967,1.848329405,0.063941746,0.545365765,1.009049797,-0.20000001,-0.223990521
1.065773781,1.985035569,-0.036058259,0.120049355,0.979344004,-0.20000001,-0.212794282
1.552366454,2.00076576,-0.136058264,-0.039723479,0.456346529,-0.20000001,-0.203462096
1.779550535,1.985739017,-0.236058269,-0.097672792,0.78164454,-0.20000001,-0.208870344
2.163209747,1.922431649,-0.336058274,-0.223837032,0.313296919,-0.20000001,-0.202250452
2.315073851,1.884909585,-0.436058279,-0.265678995,0.430628335,-0.20000001,-0.204405684
2.518503664,1.819473585,-0.536058284,-0.357699606,0.314203644,-0.20000001,-0.202401681
2.662761115,1.760043898,-0.636058289,-0.426596846,0.446526892,-0.20000001,-0.204913392
2.857923611,1.657094035,-0.736058294,-0.542272397,0.443955344,-0.20000001,-0.204805933
3.039781591,1.533698618,-0.836058299,-0.649206289,0.315573818,-0.20000001,-0.202381097
3.161083017,1.43473087,-0.936058304,-0.721905924,0.401099559,-0.20000001,-0.203955524
3.302520155,1.295991076,-1.036058309,-0.828856326,0.508862898,-0.20000001,-0.206190539
3.459844683,1.099748277,-1.136058314,-0.957192723,0.587959936,-0.20000001,-0.207269834
3.611743417,0.850968791,-1.236058319,-1.083765929,0.59934018,-0.20000001,-0.206777445
3.735931864,0.580299977,-1.336058324,-1.195551653,0.590943229,-0.20000001,-0.206304896
3.82933216,0.301649935,-1.436058329,-1.298691643,0.680519074,-0.20000001,-0.207434708
3.901283149,-0.029135631,-1.536058334,-1.412053209,0.620767424,0.20000001,0.190786131
3.936317281,-0.336724744,-1.436058329,-1.475023992,0.508801046,0.20000001,0.201830272
3.963542934,-0.589614529,-1.336058324,-1.442620665,0.48274081,0.20000001,0.204
4.001802386,-0.827229772,-1.236058319,-1.37532444,0.463687788,0.20000001,0.204500383
4.055592427,-1.051552918,-1.136058314,-1.293273498,0.463687787,0.20000001,0.204793318
4.128668159,-1.269996368,-1.036058309,-1.201595641,0.463687787,0.20000001,0.204906757
4.221896473,-1.480441894,-0.936058304,-1.105457396,0.463687787,0.20000001,0.204954576
4.335088589,-1.680762926,-0.836058299,-1.007250104,0.463687788,0.20000001,0.204975736
4.467456349,-1.868916811,-0.736058294,-0.908082475,0.620767421,0.20000001,0.207674179
4.672573706,-2.098620584,-0.636058289,-0.780412776,0.620767425,0.20000001,0.206849771
4.903663397,-2.303198803,-0.536058284,-0.670517052,0.620767425,0.20000001,0.206516451
5.155307508,-2.482261063,-0.436058279,-0.566982734,1.153487637,-0.20000001,-0.183229469
5.658920141,-2.761068162,-0.536058284,-0.49605199,1.268866548,-0.20000001,-0.204914892
6.205004007,-3.082924775,-0.636058289,-0.575791556,1.620175773,-0.20000001,-0.209395272
6.857360537,-3.561491124,-0.736058294,-0.685937258,1.820698192,-0.20000001,-0.208870558
7.528835079,-4.174829167,-0.836058299,-0.791813207,9.97115719,0.20000001,0.155701195
0.077777778,0.172222222,1.570796327,1.570796327,0.066142411,-0.199839896,-0.199839896
0.077296493,0.205839753,1.470876379,1.596943403,0.162224482,-0.199809704,-0.200263731
0.075544424,0.287422746,1.370971527,1.583661869,-0.139403767,0.094693717,0.09550262
0.077559301,0.218252038,1.418318385,1.615567925,0.457143382,0.015732859,0.006469014
0.080855141,0.444422305,1.426184815,1.5111494,0.141819019,-0.199970527,-0.20045268
0.084955451,0.51588522,1.326199551,1.511815175,0.246138063,-0.199877782,-0.200986964
0.09522036,0.63786774,1.22626066,1.458645215,0.481763289,-0.199937209,-0.20565784
0.13835845,0.871317482,1.126292056,1.322383886,0.347964054,-0.199982355,-0.202929445
0.187670855,1.036450791,1.026300878,1.237367068,0.32613353,-0.199993625,-0.202387967
0.24682829,1.186505799,0.926304065,1.151842481,0.28910522,-0.199991545,-0.201391822
0.310025974,1.314603966,0.826308293,1.071517458,0.374250594,-0.199999976,-0.203102569
0.407389333,1.470885014,0.726308305,0.957254652,0.205895922,-0.20000001,-0.199402986
0.468323235,1.552831868,0.6263083,0.902928229,0.226521341,-0.20000001,-0.198583245
0.54049691,1.637655619,0.526308295,0.827114888,-0.195506224,-0.20000001,-0.185226905
0.488051212,1.571409719,0.42630829,0.991913194,1.027741145,-0.20000001,-0.223932306
0.862251257,1.878000114,0.326308285,0.495228127,-0.17245605,-0.20000001,-0.194254106
0.793533309,1.836443653,0.22630828,0.60338204,0.00771082,-0.20000001,-0.186233135
0.799849623,1.840917112,0.126308275,0.628058789,0.267391788,-0.20000001,-0.188208907
0.906043998,1.904625204,0.02630827,0.458269812,0.987195853,-0.20000001,-0.222958515
1.369449703,2.012692871,-0.073691735,0.076573668,1.000681668,-0.20000001,-0.212726546
1.867083501,2.007948589,-0.17369174,-0.080390959,0.456346529,-0.20000001,-0.203381712
2.093527401,1.983899528,-0.273691745,-0.136726457,0.313296917,-0.20000001,-0.202404668
2.247679122,1.958931977,-0.37369175,-0.188617058,0.341867089,-0.20000001,-0.202875548
2.412875845,1.920785277,-0.473691755,-0.267297995,0.394458995,-0.20000001,-0.203838981
2.598122976,1.859775186,-0.57369176,-0.368843809,0.313095642,-0.20000001,-0.202187333
2.740432204,1.798329573,-0.673691765,-0.448162649,0.44652689,-0.20000001,-0.204920523
2.932447806,1.690499097,-0.77369177,-0.572203087,0.443955343,-0.20000001,-0.204838752
3.110090365,1.561426461,-0.873691775,-0.683137399,0.315573818,-0.20000001,-0.202356958
3.227831652,1.458346572,-0.97369178,-0.757342337,0.40109956,-0.20000001,-0.203947759
3.364142634,1.31464137,-1.073691785,-0.86535497,0.508862903,-0.20000001,-0.206200226
3.514108152,1.112758671,-1.17369179,-0.994335745,0.600456182,-0.20000001,-0.207503662
3.659311245,0.852899524,-1.273691795,-1.123338395,0.599338639,-0.20000001,-0.206720998
3.772906832,0.577569641,-1.3736918,-1.233903071,0.590943229,-0.20000001,-0.206282944
3.855632274,0.295550249,-1.473691805,-1.336594559,0.680515693,-0.20000001,-0.20742387
3.915033764,-0.037722168,-1.57369181,-1.449773384,0.620767425,0.20000001,0.190793616
3.938453605,-0.34641424,-1.473691805,-1.512688357,0.508801046,0.20000001,0.201831602
3.956139808,-0.600149498,-1.3736918,-1.480267371,0.48274081,0.20000001,0.204000353
3.985429797,-0.839036072,-1.273691795,-1.412963846,0.463687788,0.20000001,0.204500491
4.030740728,-1.065224297,-1.17369179,-1.330909722,0.463687787,0.20000001,0.204793358
4.095545433,-1.286262593,-1.073691785,-1.239230392,0.463687787,0.20000001,0.204906773
4.18078961,-1.50006684,-0.97369178,-1.143091463,0.463687787,0.20000001,0.204954583
4.286364492,-1.704504873,-0.873691775,-1.044883854,0.463687788,0.20000001,0.204975739
4.411559275,-1.897505837,-0.77369177,-0.945716079,0.620767425,0.20000001,0.207674182
4.607888866,-2.134764439,-0.673691765,-0.818046297,0.620767425,0.20000001,0.206849772
4.831117754,-2.347892466,-0.57369176,-0.708150544,0.620767425,0.20000001,0.206516451
5.07584654,-2.53629595,-0.473691755,-0.604616216,1.153487637,-0.20000001,-0.183229468
5.568612583,-2.833853859,-0.57369176,-0.533685466,1.268866548,-0.20000001,-0.204914892
6.102200067,-3.176028763,-0.673691765,-0.613425032,1.620175773,-0.20000001,-0.209395272
6.736088828,-3.67880091,-0.77369177,-0.723570734,1.820698192,-0.20000001,-0.208870558
7.384011335,-4.316968631,-0.873691775,-0.829446682,3.377822229,0.20000001,0.184863949
0.077777778,0.194444444,1.570796327,1.570796327,-0.224112292,0.172418378,0.172418378
0.075318665,0.083319902,1.657005516,1.517783152,0.246002121,-0.199868507,-0.194520775
0.077708206,0.205407036,1.557071262,1.573898772,0.13069366,-0.199864946,-0.200056564
0.076821939,0.271285733,1.45713879,1.590316966,0.460348119,-0.105227201,-0.110408127
0.081255402,0.500319485,1.404525189,1.515405393,0.119631207,-0.199930159,-0.200026162
0.084492158,0.560852416,1.30456011,1.515962733,0.220361516,-0.199934713,-0.200107557
0.093253035,0.669941453,1.204592753,1.462474086,0.171366959,-0.191798256,-0.189826377
0.104402477,0.754150861,1.108693625,1.413565926,0.463023096,-0.199624954,-0.204317936
0.159574046,0.973015863,1.008881148,1.243366774,0.394049935,-0.199982625,-0.20366536
0.232605976,1.152893375,0.908889836,1.128517051,0.3370665,-0.19999126,-0.202530744
0.310668635,1.299945974,0.808894206,1.036298151,0.378321999,-0.199999962,-0.203380188
0.414242125,1.455144364,0.708894225,0.929091901,0.362480452,-0.20000001,-0.203088258
0.528363825,1.593004862,0.60889422,0.829522636,0.201237519,-0.20000001,-0.199555972
0.597587643,1.665153397,0.508894215,0.77979386,-0.215260945,-0.20000001,-0.18694577
0.535326312,1.593511325,0.40889421,0.949216607,-0.014359209,-0.20000001,-0.170769929
0.535238908,1.593394349,0.308894205,0.990214505,0.129782971,-0.20000001,-0.163522356
0.568973863,1.639133033,0.2088942,0.880793081,0.138754972,-0.20000001,-0.165165349
0.610335671,1.683669898,0.108894195,0.764620773,0.254303356,-0.20000001,-0.174026805
0.69799378,1.750976092,0.00889419,0.554017298,1.037271192,-0.20000001,-0.224797635
1.172267472,1.875939875,-0.091105815,0.071850797,1.010777484,-0.20000001,-0.213748881
1.674445695,1.865171886,-0.19110582,-0.096302913,0.898712628,-0.20000001,-0.207609224
2.117644982,1.798607953,-0.291105825,-0.200768318,0.781644539,-0.20000001,-0.20623606
2.495813672,1.703874541,-0.39110583,-0.291999908,0.326920177,-0.20000001,-0.202253287
2.651408594,1.654260811,-0.491105835,-0.330892507,0.360409169,-0.20000001,-0.203188229
2.818710197,1.590228735,-0.59110584,-0.402978973,0.312721402,-0.20000001,-0.202319753
2.959191633,1.524434449,-0.691105845,-0.475445599,0.411599986,-0.20000001,-0.204175002
3.134443283,1.421466138,-0.79110585,-0.585786518,0.44395534,-0.20000001,-0.204850548
3.310092661,1.289853333,-0.891105855,-0.698709432,0.315573848,-0.20000001,-0.202343915
3.426147692,1.184927104,-0.99110586,-0.773663142,0.40109956,-0.20000001,-0.203943528
3.560034092,1.03899695,-1.091105865,-0.882204276,0.50886295,-0.20000001,-0.206204949
3.706530239,0.834602242,-1.19110587,-1.011505731,0.590203572,-0.20000001,-0.20732622
3.845090051,0.576911462,-1.291105875,-1.138920232,0.594261942,-0.20000001,-0.206697374
3.953381921,0.302208297,-1.39110588,-1.249863769,0.604363589,-0.20000001,-0.206516196
4.032878334,0.012368011,-1.491105885,-1.35541834,0.620767425,0.20000001,0.189764504
4.083891027,-0.292784719,-1.39110588,-1.425908187,0.620767412,0.20000001,0.20203888
4.133144522,-0.599101455,-1.291105875,-1.386538099,0.508801046,0.20000001,0.203938205
4.187071921,-0.847104748,-1.19110587,-1.321872876,0.48274081,0.20000001,0.204587126
4.255313114,-1.077504852,-1.091105865,-1.241228195,0.463687789,0.20000001,0.20468544
4.339244231,-1.292160937,-0.99110586,-1.153353486,0.463687787,0.20000001,0.204863611
4.442338532,-1.498029834,-0.891105855,-1.05897816,0.463687787,0.20000001,0.204936035
4.564643267,-1.692959548,-0.79110585,-0.961588831,0.463687787,0.20000001,0.204967448
4.705431857,-1.87491769,-0.691105845,-0.862800899,0.620767425,0.20000001,0.207665306
4.92071558,-2.095134014,-0.59110584,-0.735342494,0.620767425,0.20000001,0.206845921
5.160781343,-2.289105044,-0.491105835,-0.625522504,0.620767425,0.20000001,0.206514989
5.420222968,-2.456671878,-0.39110583,-0.522015254,0.620767425,0.20000001,0.206391968
5.695469837,-2.596932276,-0.291105825,-0.420763172,1.153487637,-0.20000001,-0.183407315
6.23420975,-2.799776558,-0.39110583,-0.350913397,1.268866548,-0.20000001,-0.204936999
6.821073793,-3.039332202,-0.491105835,-0.430816566,1.620175773,-0.20000001,-0.209398645
7.535718199,-3.41864408,-0.59110584,-0.540983274,1.820698192,-0.20000001,-0.208870821
8.288744908,-3.928558135,-0.691105845,-0.646860678,3.377822229,0.20000001,0.184863923
0.077777778,0.216666667,1.570796327,1.570796327,-0.235898755,0.166616394,0.166616394
0.075222301,0.099616178,1.654104524,1.518149008,-0.241061341,0.199888511,0.19477672
0.062801495,-0.013961941,1.754048779,1.389404633,0.380843875,0.199888705,0.200327702
0.079618787,0.16862972,1.853993131,1.560693409,0.09609876,-0.121230677,-0.113275197
0.078717049,0.21393678,1.793377793,1.617331457,0.466696953,0.061827892,0.069045925
0.0557382,0.444197111,1.824291739,1.714602105,0.277152667,0.199975199,0.201807358
0.033913755,0.580999285,1.924279339,1.74848807,0.304187621,0.199953534,0.202191797
0.002576551,0.728836908,2.024256106,1.813808998,0.129698899,0.199971041,0.198268575
-0.013719288,0.792052022,2.124241626,1.835240938,0.036892454,0.199978843,0.192736966
-0.019018651,0.812093202,2.224231048,1.824669626,-0.176470682,0.199973948,0.177357376
-0.006818807,0.742552615,2.324218021,1.647117691,-0.068458047,0.199919847,0.151526936
-0.006322382,0.725228456,2.424177945,1.543488053,-0.358541233,0.199997829,0.099672551
-0.017104127,0.672101767,2.524176859,0.9848151,-0.614740748,0.20000001,-0.055157827
0.115752009,0.72681564,2.624176864,0.128801862,-0.600715323,0.20000001,-0.195846769
0.392841637,0.70363372,2.724176869,-0.217173006,-0.421056784,0.20000001,-0.204378798
0.596336656,0.651610652,2.824176874,-0.26606293,-0.510224789,0.20000001,-0.202355355
0.84299003,0.586409277,2.924176879,-0.240379369,-0.664241354,0.20000001,-0.198422077
1.167462207,0.518901771,3.024176884,-0.165344193,-0.845448411,0.20000001,-0.195719791
1.586264163,0.47049257,3.124176889,-0.064912422,-1.02766978,0.20000001,-0.194895206
2.09892055,0.465132967,3.224176894,0.042089305,-0.720816212,0.20000001,-0.196917905
2.457022406,0.495932185,3.324176899,0.131568126,-0.939450211,0.108632129,-0.103700162
2.919135271,0.576457949,3.378492963,0.20793258,-0.992413271,0.107242628,-0.104323242
3.400940023,0.693598112,3.432114277,0.267496796,-1.045782272,0.140111421,-0.1376666
3.899976961,0.848260533,3.502169988,0.334436348,-1.051095319,0.153894586,-0.151094653
4.389220594,1.038721141,3.57911728,0.408779432,-0.915132479,0.200000009,-0.197287183
4.800211795,1.238001258,3.679117285,0.497053201,-0.432862951,0.036445059,-0.034663836
4.988618967,1.344121599,3.697339814,0.527415888,-0.319873009,-0.016630104,0.01752955
5.12643964,1.425237865,3.689024762,0.535104715,-0.419926908,0.007236536,-0.006718339
5.30657864,1.533073499,3.69264303,0.543193037,-0.371352607,0.005244395,-0.004952451
5.465274854,1.629452876,3.695265227,0.548137727,-0.391302746,0.004399422,-0.004182776
5.63205842,1.731733936,3.697464938,0.551911812,-0.70148812,-0.057924533,0.058201901
5.931818207,1.913804282,3.668502672,0.537064117,-0.695587447,-0.079017016,0.078306648
6.233117445,2.087293579,3.628994164,0.506180411,-0.732059671,-0.075968502,0.074580461
6.556271228,2.258840737,3.591009913,0.469590988,-0.781963339,-0.20000001,0.198381909
6.910516705,2.422711309,3.491009908,0.392172466,-0.785741875,-0.20000001,0.196458804
7.279160662,2.555525884,3.391009903,0.298156833,-0.795463122,-0.20000001,0.195886983
7.663531786,2.653209244,3.291009898,0.19932943,-0.798547419,-0.20000001,0.195766869
8.05720422,2.712478637,3.191009893,0.099499362,-0.802780594,-0.20000001,0.195730425
8.456937669,2.732244766,3.091009888,-0.000650666,-0.807900569,-0.20000001,0.195718399
8.859201658,2.711785119,2.991009883,-0.10092435,-0.818225155,-0.20000001,0.195691958
9.262494107,2.650316561,2.891009878,-0.201462077,-0.839105659,-0.20000001,0.195638686
9.667665259,2.545947973,2.791009873,-0.302519397,-0.801301822,-0.07195062,0.068017685
10.04577223,2.41474561,2.755034563,-0.360671719,-0.745574898,0.179482557,-0.181352231
10.3961656,2.287849897,2.844775841,-0.323595787,-0.729508674,0.20000001,-0.197974987
10.74542981,2.185358455,2.944775846,-0.243355118,-0.392535593,0.104359424,-0.102420297
10.93651914,2.142818897,2.996955558,-0.194384712,-0.314159275,0.094411946,-0.09273292
11.09078802,2.115846435,3.044161531,-0.151426775,-0.186744005,0.070029261,-0.068919353
11.18293563,2.103153182,3.079176161,-0.122054766,-0.096051484,0.034357173,-0.033723597
11.23045639,2.097694069,3.096354748,-0.106651843,0.350201094,0.20000001,-0.201772332
11.05686677,2.118541186,3.196354753,-0.145916712,2.063410723,0.20000001,-0.237117216
0.077777778,0.238888889,1.570796327,1.570796327,-0.287461197,0.154476443,0.154476443
0.07462243,0.096049009,1.648034548,1.516037342,0.22516496,-0.199941375,-0.195238596
0.077276663,0.207821661,1.548063861,1.568431276,0.111224998,-0.199821574,-0.200006651
0.076795228,0.264026021,1.448153073,1.586571938,0.60601768,-0.062467697,-0.070231885
0.087599547,0.565417025,1.416919225,1.493623871,0.006509021,-0.199963863,-0.199425776
0.087880434,0.570047164,1.316937293,1.525048887,0.199208662,-0.199929875,-0.199731856
0.094515795,0.668973342,1.216972356,1.479544849,0.274096234,-0.199978782,-0.200239197
0.112697251,0.802487208,1.116982965,1.390509919,0.698824479,-0.199951881,-0.211395773
0.212533319,1.130749302,1.017007024,1.181659863,0.214861648,-0.199983075,-0.200800162
0.254909844,1.229303488,0.917015487,1.144017106,0.20434111,-0.19999063,-0.199458828
0.299180352,1.3205461,0.817020172,1.091379104,0.3607598,-0.199999946,-0.202293826
0.390376161,1.471910776,0.717020199,0.968091035,0.214982939,-0.20000001,-0.199070463
0.453253225,1.557538442,0.617020194,0.90452178,0.231436308,-0.20000001,-0.198353616
0.526935088,1.643914521,0.517020189,0.823325308,-0.191876229,-0.20000001,-0.18490506
0.475393987,1.579367076,0.417020184,0.987043415,1.029338237,-0.20000001,-0.223926099
0.852139796,1.883348093,0.317020179,0.486466022,-0.169136677,-0.20000001,-0.194283428
0.784404252,1.843247591,0.217020174,0.593134203,0.011755253,-0.20000001,-0.186451591
0.792264785,1.848677967,0.117020169,0.615017584,0.398059902,-0.20000001,-0.194722201
0.955941649,1.935262954,0.017020164,0.374720174,0.954472139,-0.20000001,-0.220758974
1.41272345,2.022061532,-0.082979841,0.057573637,1.006019745,-0.20000001,-0.212121179
1.91318037,2.010118722,-0.182979846,-0.091971436,0.456346529,-0.20000001,-0.203319735
2.139375762,1.983601046,-0.282979851,-0.147087493,0.313296917,-0.20000001,-0.202400551
2.293279594,1.957071887,-0.382979856,-0.198542651,0.339205554,-0.20000001,-0.202828737
2.45684494,1.917675615,-0.482979861,-0.276282922,0.392029913,-0.20000001,-0.203788399
2.640411717,1.855438025,-0.582979866,-0.377364777,0.312916134,-0.20000001,-0.202175915
2.782089377,1.792803545,-0.682979871,-0.456942779,0.44652689,-0.20000001,-0.204919885
2.973122292,1.683269928,-0.782979876,-0.581247496,0.44395534,-0.20000001,-0.204839592
3.149576075,1.552586962,-0.882979881,-0.692308334,0.315573848,-0.20000001,-0.202356149
3.266362858,1.448429962,-0.982979886,-0.766560912,0.401099559,-0.20000001,-0.203947497
3.401339432,1.30347302,-1.082979891,-0.874607158,0.508862906,-0.20000001,-0.206200528
3.549427741,1.100210561,-1.182979896,-1.003608327,0.600456182,-0.20000001,-0.207504025
3.692213371,0.839015751,-1.282979901,-1.13262075,0.599347945,-0.20000001,-0.206721306
3.803249255,0.562638812,-1.382979906,-1.243190451,0.590943229,-0.20000001,-0.206282966
3.883351866,0.279863286,-1.482979911,-1.345882393,0.530986363,-0.20000001,-0.205380287
3.93051647,0.019957372,-1.582979916,-1.437857613,0.620767424,0.20000001,0.188920523
3.955117235,-0.288281723,-1.482979911,-1.514417998,0.508801046,0.20000001,0.201500492
3.971742528,-0.542131461,-1.382979906,-1.486318178,0.48274081,0.20000001,0.203912766
3.99934987,-0.78126413,-1.282979901,-1.42080092,0.463687788,0.20000001,0.204473932
4.042792123,-1.007844878,-1.182979896,-1.339525435,0.463687787,0.20000001,0.204783574
4.105648643,-1.229459025,-1.082979891,-1.248206576,0.463687787,0.20000001,0.204902777
4.188952404,-1.444033795,-0.982979886,-1.152234789,0.463687787,0.20000001,0.204952845
4.292646069,-1.649435896,-0.882979881,-1.054104741,0.620767425,0.20000001,0.207649881
4.462083794,-1.906617593,-0.782979876,-0.9270124,0.620767425,0.20000001,0.206839245
4.66078698,-2.142787467,-0.682979871,-0.817323611,0.620767425,0.20000001,0.206512457
4.883523519,-2.356745373,-0.582979866,-0.713863252,0.620767425,0.20000001,0.206391045
5.12697523,-2.546917439,-0.482979861,-0.612627913,1.153487637,-0.20000001,-0.183408618
5.617147719,-2.848774405,-0.582979866,-0.542786068,1.268866548,-0.20000001,-0.204937161
6.147559165,-3.195847866,-0.682979871,-0.622690436,1.620175773,-0.20000001,-0.20939867
6.776754512,-3.704480678,-0.782979876,-0.732857299,1.820698192,-0.20000001,-0.208870823
7.41872208,-4.348638431,-0.882979881,-0.838734713,3.377822229,0.20000001,0.184863923
0.077777778,0.261111111,1.570796327,1.570796327,-0.345011778,0.171589604,0.171589604
0.073173238,0.089890657,1.656591129,1.502179063,0.278043337,-0.199849945,-0.193195872
0.077351943,0.22770483,1.556666156,1.56602946,0.113855511,-0.199817395,-0.199915241
0.076948193,0.285161825,1.456757459,1.58575767,0.283573748,-0.199736267,-0.20172463
0.077511193,0.426697759,1.356889325,1.543341037,0.537923583,-0.166966861,-0.174044687
0.101536621,0.692103304,1.273405895,1.423164268,0.319937059,-0.199982549,-0.202517611
0.12928004,0.848948589,1.17341462,1.364588861,0.093305141,-0.199986147,-0.198115666
0.139089769,0.89560239,1.073421547,1.359980864,0.413106631,-0.199972702,-0.203494834
0.196112272,1.089317677,0.973435196,1.214382828,0.315580186,-0.199990599,-0.201743796
0.257158835,1.232309642,0.873439897,1.119737456,0.212287118,-0.1999897,-0.199130244
0.305689183,1.325421964,0.773445047,1.058593554,0.374088763,-0.199999957,-0.202447051
0.405950991,1.478396618,0.673445069,0.926095921,0.215696439,-0.20000001,-0.199042444
0.472600315,1.561533355,0.573445064,0.861785825,0.078809838,-0.20000001,-0.193984465
0.499110752,1.592142642,0.473445059,0.850277631,0.113021167,-0.20000001,-0.190125898
0.536834436,1.63333561,0.373445054,0.806543284,-0.098021219,-0.20000001,-0.177420171
0.512712074,1.605397701,0.273445049,0.918537726,0.092035258,-0.20000001,-0.165342644
0.539590122,1.63824689,0.173445044,0.850612896,0.155708352,-0.20000001,-0.165626598
0.587470457,1.685934318,0.073445039,0.717806047,0.283956192,-0.20000001,-0.17695366
0.69017528,1.755792575,-0.026554966,0.488467254,1.023923835,-0.20000001,-0.224490161
1.166255196,1.857415558,-0.126554971,0.0332561,1.025624181,-0.20000001,-0.213772414
1.675149208,1.827173042,-0.226554976,-0.133645886,0.898712663,-0.20000001,-0.207475271
2.115665622,1.744503974,-0.326554981,-0.236642461,0.78164454,-0.20000001,-0.206210626
2.490220525,1.636336082,-0.426554986,-0.327564908,0.330447535,-0.20000001,-0.202286669
2.645587365,1.580586738,-0.526554991,-0.367017863,0.369668975,-0.20000001,-0.203332801
2.814627765,1.508604207,-0.626554996,-0.440826302,0.355323455,-0.20000001,-0.2031219
2.970799487,1.427081029,-0.726555001,-0.523130579,0.446526888,-0.20000001,-0.20489704
3.155473374,1.306042117,-0.826555006,-0.635660559,0.44395534,-0.20000001,-0.204790476
3.325202689,1.16632545,-0.926555011,-0.74109222,0.315573848,-0.20000001,-0.202389439
3.436962159,1.056662607,-1.026555016,-0.813226917,0.401099555,-0.20000001,-0.203958183
3.565204156,0.905615828,-1.126555021,-0.919778745,0.508862951,-0.20000001,-0.206186837
3.704096061,0.695908264,-1.226555026,-1.047873417,0.600389456,-0.20000001,-0.207486645
3.835246886,0.428698119,-1.326555031,-1.176440288,0.620767424,0.20000001,0.188467119
3.938096075,0.137184056,-1.226555026,-1.256212193,0.530986342,-0.20000001,-0.198337537
4.02294987,-0.114444997,-1.326555031,-1.250328087,0.620767425,0.20000001,0.194691897
4.112576518,-0.41136907,-1.226555026,-1.282526061,0.553026065,0.20000001,0.202780544
4.196206044,-0.67468938,-1.126555021,-1.23591803,0.508801046,0.20000001,0.204358491
4.287737583,-0.911194023,-1.026555016,-1.16330118,0.482740808,0.20000001,0.204713712
4.391863281,-1.127638249,-0.926555011,-1.079361215,0.463687789,0.20000001,0.204727471
4.509425993,-1.325821919,-0.826555006,-0.990047257,0.463687787,0.20000001,0.204880195
4.644674054,-1.512118768,-0.726555001,-0.895004911,0.463687787,0.20000001,0.204943106
4.797180378,-1.684432948,-0.626554996,-0.797306126,0.463687787,0.20000001,0.204970596
4.965840096,-1.840898329,-0.526554991,-0.698374553,0.463687787,0.20000001,0.20498299
5.149155601,-1.979866804,-0.426554986,-0.598870666,0.620767425,0.20000001,0.207682019
5.41445618,-2.136224745,-0.326554981,-0.471013831,0.620767425,0.20000001,0.206853178
5.696866959,-2.260713271,-0.226554976,-0.361051031,1.11544433,-0.20000001,-0.183236719
6.228825659,-2.42436021,-0.326554981,-0.287025557,1.153487637,-0.20000001,-0.204402256
6.775736614,-2.605865167,-0.426554986,-0.3615631,1.268866548,-0.20000001,-0.207818563
7.3560557,-2.859949954,-0.526554991,-0.463261898,1.620175773,-0.20000001,-0.20984729
8.057178156,-3.263597464,-0.626554996,-0.576228525,1.820698192,-0.20000001,-0.208905852
8.791690978,-3.799830765,-0.726555001,-0.682299854,9.752150594,0.20000001,0.15665999
0.077777778,0.283333333,1.570796327,1.570796327,-0.379281852,0.180312572,0.180312572
0.07217465,0.09524999,1.660952613,1.493554731,0.297799037,-0.199843159,-0.192087841
0.077323869,0.242678332,1.561031033,1.563998651,0.114020108,-0.199877687,-0.199910643
0.077003551,0.300182014,1.46109219,1.584831003,0.271020957,-0.199741451,-0.201559281
0.077344109,0.435555818,1.361221464,1.547043103,0.469700226,-0.199745699,-0.204984936
0.095574336,0.667534772,1.261348615,1.438794496,0.429506525,-0.199867769,-0.204310878
0.133584335,0.877107748,1.161414731,1.34341656,0.247334991,-0.199979527,-0.201153263
0.164250627,0.996274431,1.061424967,1.291122232,0.16949751,-0.19999249,-0.198598927
0.189089672,1.076981997,0.961428722,1.250497774,0.256431252,-0.199992485,-0.19900456
0.23401721,1.194251998,0.86143248,1.158765145,0.33475277,-0.19998725,-0.201019361
0.308782619,1.339501526,0.761438855,1.034408615,0.369611635,-0.199999981,-0.202559335
0.411099995,1.488906295,0.661438864,0.908899346,0.213352616,-0.20000001,-0.199133441
0.47839194,1.570159009,0.561438859,0.847014703,0.049567346,-0.20000001,-0.19329629
